activity_datetime,characteristicname,count,mean,median,min,max,year,month,month_name
1980-12-31,Dissolved oxygen (DO),24,10.291666666666666,10.5,4.7,14.6,1980,12,December
1980-12-31,Kjeldahl nitrogen,32,1.33125,0.59,0.21,8.85,1980,12,December
1980-12-31,Specific conductance,39,814.6153846153846,740.0,400.0,2500.0,1980,12,December
1980-12-31,"Temperature, water",24,0.875,0.0,0.0,5.0,1980,12,December
1980-12-31,"Total Phosphorus, mixed forms",40,0.11025,0.04,0.01,0.47,1980,12,December
1981-01-31,Chloride,28,75.39285714285714,51.75,10.5,344.0,1981,1,January
1981-01-31,Dissolved oxygen (DO),32,10.6,10.9,5.3,14.2,1981,1,January
1981-01-31,Kjeldahl nitrogen,28,2.057857142857143,0.65,0.24,14.6,1981,1,January
1981-01-31,Specific conductance,32,787.96875,710.0,485.0,2050.0,1981,1,January
1981-01-31,"Temperature, water",32,0.540625,0.0,0.0,3.5,1981,1,January
1981-01-31,"Total Phosphorus, mixed forms",32,0.1299375,0.04,0.008,1.32,1981,1,January
1981-02-28,Chloride,38,142.69736842105263,64.5,9.5,752.0,1981,2,February
1981-02-28,Dissolved oxygen (DO),45,10.842222222222222,11.2,5.2,15.0,1981,2,February
1981-02-28,Kjeldahl nitrogen,40,2.6510000000000002,1.7000000000000002,0.12,14.8,1981,2,February
1981-02-28,Specific conductance,51,953.7254901960785,700.0,190.0,2850.0,1981,2,February
1981-02-28,"Temperature, water",49,1.2326530612244897,1.0,0.0,4.5,1981,2,February
1981-02-28,"Total Phosphorus, mixed forms",53,0.3110377358490566,0.18,0.007,1.6,1981,2,February
1981-03-31,Chloride,46,111.22826086956522,74.5,13.5,406.0,1981,3,March
1981-03-31,Dissolved oxygen (DO),60,11.84,12.05,6.8,14.0,1981,3,March
1981-03-31,Kjeldahl nitrogen,50,1.4418,0.61,0.17,8.2,1981,3,March
1981-03-31,Specific conductance,68,881.5441176470588,770.0,410.0,1850.0,1981,3,March
1981-03-31,"Temperature, water",60,3.5050000000000003,3.0,0.0,9.0,1981,3,March
1981-03-31,"Total Phosphorus, mixed forms",68,0.11158823529411765,0.06,0.008,0.63,1981,3,March
1981-04-30,Chloride,29,81.87931034482759,75.0,17.5,322.0,1981,4,April
1981-04-30,Dissolved oxygen (DO),46,10.493478260869566,10.25,6.6,14.5,1981,4,April
1981-04-30,Kjeldahl nitrogen,37,1.4289189189189189,0.62,0.33,8.36,1981,4,April
1981-04-30,Specific conductance,44,744.6590909090909,690.0,410.0,1750.0,1981,4,April
1981-04-30,"Temperature, water",46,9.869565217391305,10.0,5.0,17.0,1981,4,April
1981-04-30,"Total Phosphorus, mixed forms",48,0.16679166666666667,0.04,0.007,2.94,1981,4,April
1981-05-31,Chloride,35,76.35714285714286,65.0,14.5,218.0,1981,5,May
1981-05-31,Dissolved oxygen (DO),53,9.747169811320756,10.0,5.6,14.0,1981,5,May
1981-05-31,Kjeldahl nitrogen,47,1.1427659574468085,0.79,0.32,7.88,1981,5,May
1981-05-31,Specific conductance,51,681.0,620.0,435.0,1220.0,1981,5,May
1981-05-31,"Temperature, water",53,13.715094339622642,14.8,9.0,19.9,1981,5,May
1981-05-31,"Total Phosphorus, mixed forms",58,0.1327586206896552,0.08499999999999999,0.01,0.84,1981,5,May
1981-06-30,Chloride,45,81.61111111111111,45.5,14.0,293.0,1981,6,June
1981-06-30,Dissolved oxygen (DO),52,7.762499999999999,7.75,3.4,12.2,1981,6,June
1981-06-30,Kjeldahl nitrogen,48,1.1922916666666667,0.87,0.25,10.1,1981,6,June
1981-06-30,Specific conductance,49,713.7755102040817,560.0,295.0,1600.0,1981,6,June
1981-06-30,"Temperature, water",52,19.77692307692308,20.0,15.9,27.0,1981,6,June
1981-06-30,"Total Phosphorus, mixed forms",55,0.21854545454545454,0.14,0.01,1.16,1981,6,June
1981-07-31,Chloride,45,73.31111111111112,43.5,12.5,332.0,1981,7,July
1981-07-31,Dissolved oxygen (DO),53,8.383962264150943,8.8,3.0,13.1,1981,7,July
1981-07-31,Kjeldahl nitrogen,46,0.9639130434782608,0.675,0.32,10.2,1981,7,July
1981-07-31,Specific conductance,49,667.9591836734694,560.0,400.0,1850.0,1981,7,July
1981-07-31,"Temperature, water",54,19.88148148148148,19.7,13.0,27.0,1981,7,July
1981-07-31,"Total Phosphorus, mixed forms",57,0.18526315789473685,0.09,0.01,2.5,1981,7,July
1981-08-31,Chloride,45,77.88888888888889,53.5,12.5,290.0,1981,8,August
1981-08-31,Dissolved oxygen (DO),52,8.440384615384614,8.45,3.8,12.0,1981,8,August
1981-08-31,Kjeldahl nitrogen,49,0.860204081632653,0.52,0.21,11.8,1981,8,August
1981-08-31,Specific conductance,49,704.6938775510204,600.0,440.0,1650.0,1981,8,August
1981-08-31,"Temperature, water",56,19.05,19.0,2.0,22.9,1981,8,August
1981-08-31,"Total Phosphorus, mixed forms",61,0.16950819672131148,0.08,0.01,1.51,1981,8,August
1981-09-30,Chloride,47,81.32978723404256,67.0,11.0,320.0,1981,9,September
1981-09-30,Dissolved oxygen (DO),48,10.830833333333333,10.69,3.6,16.4,1981,9,September
1981-09-30,Kjeldahl nitrogen,47,1.2031914893617022,0.55,0.29,13.9,1981,9,September
1981-09-30,Specific conductance,49,726.0816326530612,620.0,68.0,1800.0,1981,9,September
1981-09-30,"Temperature, water",51,14.196078431372548,14.0,10.5,20.5,1981,9,September
1981-09-30,"Total Phosphorus, mixed forms",53,0.16226415094339622,0.06,0.01,1.52,1981,9,September
1981-10-31,Chloride,37,57.310810810810814,37.0,11.0,245.0,1981,10,October
1981-10-31,Dissolved oxygen (DO),40,9.7125,9.8,5.8,12.7,1981,10,October
1981-10-31,Kjeldahl nitrogen,37,0.75,0.6,0.25,2.8,1981,10,October
1981-10-31,Specific conductance,40,629.125,580.0,255.0,1360.0,1981,10,October
1981-10-31,"Temperature, water",40,6.977500000000001,8.0,-40.0,11.5,1981,10,October
1981-10-31,"Total Phosphorus, mixed forms",46,0.16891304347826086,0.08499999999999999,0.01,1.01,1981,10,October
1981-11-30,Chloride,35,57.457142857142856,44.5,12.0,179.0,1981,11,November
1981-11-30,Dissolved oxygen (DO),36,10.209166666666668,10.9,1.63,15.2,1981,11,November
1981-11-30,Kjeldahl nitrogen,35,0.7080000000000001,0.47,0.31,4.55,1981,11,November
1981-11-30,Specific conductance,37,668.2972972972973,660.0,290.0,1160.0,1981,11,November
1981-11-30,"Temperature, water",37,3.548648648648649,2.9,0.3,9.5,1981,11,November
1981-11-30,"Total Phosphorus, mixed forms",42,0.10392857142857144,0.045,0.007,0.74,1981,11,November
1981-12-31,Chloride,62,89.95161290322581,58.5,14.5,371.0,1981,12,December
1981-12-31,Dissolved oxygen (DO),66,12.271212121212121,12.6,4.0,16.4,1981,12,December
1981-12-31,Kjeldahl nitrogen,61,0.7554098360655738,0.45,0.23,4.25,1981,12,December
1981-12-31,Specific conductance,67,806.7164179104477,720.0,340.0,1800.0,1981,12,December
1981-12-31,"Temperature, water",59,1.9474576271186441,1.8,0.0,6.4,1981,12,December
1981-12-31,"Total Phosphorus, mixed forms",75,0.14543999999999999,0.08,0.009,1.25,1981,12,December
1982-01-31,Chloride,39,132.64102564102564,56.0,13.0,943.0,1982,1,January
1982-01-31,Dissolved oxygen (DO),40,9.2625,10.350000000000001,1.0,13.2,1982,1,January
1982-01-31,Kjeldahl nitrogen,39,1.448205128205128,0.55,0.24,12.5,1982,1,January
1982-01-31,Specific conductance,40,973.75,740.0,445.0,3450.0,1982,1,January
1982-01-31,"Temperature, water",40,0.8550000000000001,0.0,0.0,5.5,1982,1,January
1982-01-31,"Total Phosphorus, mixed forms",42,0.40395238095238095,0.035,0.008,12.5,1982,1,January
1982-02-28,Chloride,54,230.5462962962963,91.5,11.5,2250.0,1982,2,February
1982-02-28,Dissolved oxygen (DO),56,11.276785714285714,12.0,2.6,15.4,1982,2,February
1982-02-28,Kjeldahl nitrogen,54,1.7946296296296296,0.74,0.27,14.8,1982,2,February
1982-02-28,Specific conductance,56,1264.9107142857142,860.0,520.0,7200.0,1982,2,February
1982-02-28,"Temperature, water",56,0.6303571428571428,0.1,0.0,5.0,1982,2,February
1982-02-28,"Total Phosphorus, mixed forms",60,0.17966666666666667,0.1,0.01,1.23,1982,2,February
1982-03-31,Chloride,43,103.46511627906976,63.0,14.5,389.0,1982,3,March
1982-03-31,Dissolved oxygen (DO),48,10.591666666666667,11.4,2.0,14.8,1982,3,March
1982-03-31,Kjeldahl nitrogen,44,1.230909090909091,0.78,0.25,5.3,1982,3,March
1982-03-31,Specific conductance,46,809.3695652173913,660.0,405.0,1810.0,1982,3,March
1982-03-31,"Temperature, water",48,2.245833333333333,2.0,0.0,7.0,1982,3,March
1982-03-31,"Total Phosphorus, mixed forms",57,0.29561403508771933,0.13,0.01,2.3,1982,3,March
1982-04-30,Chloride,62,71.82096774193548,44.6,10.2,305.0,1982,4,April
1982-04-30,Dissolved oxygen (DO),69,10.898550724637682,10.8,6.7,24.4,1982,4,April
1982-04-30,Kjeldahl nitrogen,65,0.9527692307692308,0.58,0.34,4.05,1982,4,April
1982-04-30,Specific conductance,66,632.439393939394,542.5,249.0,1580.0,1982,4,April
1982-04-30,"Temperature, water",68,7.448529411764706,7.95,1.2,16.6,1982,4,April
1982-04-30,"Total Phosphorus, mixed forms",69,0.18565217391304348,0.11,0.01,1.4,1982,4,April
1982-05-31,Chloride,55,9636.845454545455,66.0,10.6,525500.0,1982,5,May
1982-05-31,Dissolved oxygen (DO),61,9.264754098360655,9.2,5.15,13.9,1982,5,May
1982-05-31,Kjeldahl nitrogen,57,1.0624561403508772,0.55,0.33,12.2,1982,5,May
1982-05-31,Specific conductance,59,764.8135593220339,634.0,357.0,2080.0,1982,5,May
1982-05-31,"Temperature, water",61,15.50983606557377,15.5,9.5,22.4,1982,5,May
1982-05-31,"Total Phosphorus, mixed forms",69,0.17344927536231883,0.06,0.008,2.2,1982,5,May
1982-06-30,Chloride,56,73.62142857142858,56.75,9.5,363.0,1982,6,June
1982-06-30,Dissolved oxygen (DO),61,9.044262295081968,9.0,4.2,14.3,1982,6,June
1982-06-30,Kjeldahl nitrogen,56,0.8491071428571428,0.635,0.39,5.5,1982,6,June
1982-06-30,Specific conductance,60,677.9833333333333,631.0,233.0,1620.0,1982,6,June
1982-06-30,"Temperature, water",60,17.138333333333332,17.0,12.0,23.1,1982,6,June
1982-06-30,"Total Phosphorus, mixed forms",64,0.12359375,0.08,0.01,1.28,1982,6,June
1982-07-31,Chloride,39,63.93333333333334,38.8,12.4,385.0,1982,7,July
1982-07-31,Dissolved oxygen (DO),40,8.1675,8.149999999999999,4.0,12.2,1982,7,July
1982-07-31,Kjeldahl nitrogen,38,0.6126315789473684,0.64,0.06,1.13,1982,7,July
1982-07-31,Specific conductance,40,629.75,529.5,213.0,1870.0,1982,7,July
1982-07-31,"Temperature, water",40,22.185,22.0,18.0,27.0,1982,7,July
1982-07-31,"Total Phosphorus, mixed forms",40,0.1345,0.09,0.01,0.78,1982,7,July
1982-08-31,Chloride,70,59.97571428571429,43.9,11.5,369.0,1982,8,August
1982-08-31,Dissolved oxygen (DO),77,7.81038961038961,8.0,2.0,13.4,1982,8,August
1982-08-31,Kjeldahl nitrogen,70,0.663,0.56,0.3,1.5,1982,8,August
1982-08-31,Specific conductance,77,574.987012987013,512.0,194.0,2080.0,1982,8,August
1982-08-31,"Temperature, water",77,19.04025974025974,19.0,13.4,23.9,1982,8,August
1982-08-31,"Total Phosphorus, mixed forms",81,0.1914567901234568,0.14,0.008,1.3,1982,8,August
1982-09-30,Chloride,49,51.679591836734694,47.4,10.8,135.0,1982,9,September
1982-09-30,Dissolved oxygen (DO),52,8.440384615384614,8.45,4.7,12.8,1982,9,September
1982-09-30,Kjeldahl nitrogen,51,0.5229411764705882,0.49,0.28,1.21,1982,9,September
1982-09-30,Specific conductance,50,567.46,550.0,195.0,988.0,1982,9,September
1982-09-30,"Temperature, water",52,17.01153846153846,16.9,9.0,25.0,1982,9,September
1982-09-30,"Total Phosphorus, mixed forms",54,0.11292592592592593,0.05,0.008,1.64,1982,9,September
1982-10-31,Chloride,50,57.53,47.45,11.4,233.0,1982,10,October
1982-10-31,Dissolved oxygen (DO),46,8.769565217391303,8.350000000000001,4.3,15.1,1982,10,October
1982-10-31,Kjeldahl nitrogen,53,0.48660377358490564,0.45,0.06,1.15,1982,10,October
1982-10-31,Specific conductance,54,642.6296296296297,608.5,234.0,1440.0,1982,10,October
1982-10-31,"Temperature, water",46,11.793478260869565,12.75,6.0,16.0,1982,10,October
1982-10-31,"Total Phosphorus, mixed forms",52,0.1106923076923077,0.07,0.008,1.09,1982,10,October
1982-11-30,Chloride,64,48.84375,42.7,11.6,166.0,1982,11,November
1982-11-30,Dissolved oxygen (DO),64,10.209375,9.2,4.2,15.4,1982,11,November
1982-11-30,Kjeldahl nitrogen,65,0.6473846153846153,0.5,0.3,2.17,1982,11,November
1982-11-30,Specific conductance,68,606.3529411764706,586.0,256.0,1120.0,1982,11,November
1982-11-30,"Temperature, water",66,6.660606060606061,6.199999999999999,2.0,13.0,1982,11,November
1982-11-30,"Total Phosphorus, mixed forms",71,0.12402816901408452,0.06,0.007,0.52,1982,11,November
1982-12-31,Chloride,65,86.00615384615384,48.6,12.8,1380.0,1982,12,December
1982-12-31,Dissolved oxygen (DO),66,10.896969696969698,10.8,6.3,14.6,1982,12,December
1982-12-31,Kjeldahl nitrogen,65,0.5101538461538462,0.41,0.19,2.17,1982,12,December
1982-12-31,Specific conductance,69,770.695652173913,636.0,356.0,4690.0,1982,12,December
1982-12-31,"Temperature, water",53,3.337735849056604,2.8,0.2,8.0,1982,12,December
1982-12-31,"Total Phosphorus, mixed forms",71,0.10414084507042254,0.05,0.006,0.66,1982,12,December
1983-01-31,Chloride,50,65.75399999999999,46.6,11.0,375.0,1983,1,January
1983-01-31,Dissolved oxygen (DO),51,11.119607843137254,11.2,6.0,14.2,1983,1,January
1983-01-31,Kjeldahl nitrogen,50,0.5052,0.415,0.25,1.62,1983,1,January
1983-01-31,Specific conductance,51,664.3725490196078,604.0,391.0,1610.0,1983,1,January
1983-01-31,"Temperature, water",51,1.3607843137254902,1.0,0.5,4.0,1983,1,January
1983-01-31,"Total Phosphorus, mixed forms",54,0.09111111111111111,0.05,0.01,0.52,1983,1,January
1983-02-28,Chloride,64,114.478125,47.95,12.8,865.0,1983,2,February
1983-02-28,Dissolved oxygen (DO),68,11.152058823529412,11.149999999999999,7.2,14.1,1983,2,February
1983-02-28,Kjeldahl nitrogen,62,0.6272580645161291,0.45,0.26,3.95,1983,2,February
1983-02-28,Specific conductance,68,834.1764705882352,628.5,403.0,3230.0,1983,2,February
1983-02-28,"Temperature, water",64,1.60625,1.0,0.2,7.2,1983,2,February
1983-02-28,"Total Phosphorus, mixed forms",72,0.10777777777777778,0.04,0.01,0.66,1983,2,February
1983-03-31,Chloride,86,128.2953488372093,50.3,11.4,1315.0,1983,3,March
1983-03-31,Dissolved oxygen (DO),96,10.826041666666667,10.6,6.2,14.4,1983,3,March
1983-03-31,Kjeldahl nitrogen,89,0.529438202247191,0.45,0.25,2.05,1983,3,March
1983-03-31,Specific conductance,94,857.3829787234042,593.0,371.0,4610.0,1983,3,March
1983-03-31,"Temperature, water",91,3.5934065934065935,3.0,0.1,9.0,1983,3,March
1983-03-31,"Total Phosphorus, mixed forms",106,0.11726415094339622,0.05,0.01,1.2,1983,3,March
1983-04-30,Chloride,73,68.55205479452054,48.5,10.2,342.5,1983,4,April
1983-04-30,Dissolved oxygen (DO),77,10.74090909090909,10.9,6.8,15.0,1983,4,April
1983-04-30,Kjeldahl nitrogen,71,0.5080281690140845,0.48,0.32,1.16,1983,4,April
1983-04-30,Specific conductance,86,683.0116279069767,614.0,84.0,1740.0,1983,4,April
1983-04-30,"Temperature, water",76,7.3578947368421055,7.0,3.9,14.2,1983,4,April
1983-04-30,"Total Phosphorus, mixed forms",86,0.07511627906976744,0.05,0.01,0.38,1983,4,April
1983-05-31,Chloride,64,54.196875,36.5,9.2,325.0,1983,5,May
1983-05-31,Dissolved oxygen (DO),64,9.5796875,9.55,5.6,13.8,1983,5,May
1983-05-31,Kjeldahl nitrogen,64,0.6371875,0.53,0.31,3.2,1983,5,May
1983-05-31,Specific conductance,70,599.7142857142857,562.0,362.0,1480.0,1983,5,May
1983-05-31,"Temperature, water",68,12.87794117647059,12.850000000000001,8.0,21.4,1983,5,May
1983-05-31,"Total Phosphorus, mixed forms",71,0.09,0.04,0.01,0.7,1983,5,May
1983-06-30,Chloride,50,48.3182,40.900000000000006,10.4,202.5,1983,6,June
1983-06-30,Dissolved oxygen (DO),52,7.921153846153846,7.85,2.7,11.4,1983,6,June
1983-06-30,Kjeldahl nitrogen,50,0.5844,0.51,0.32,3.5,1983,6,June
1983-06-30,Specific conductance,58,600.2241379310345,556.5,195.0,1278.0,1983,6,June
1983-06-30,"Temperature, water",53,19.124528301886794,18.5,11.0,29.1,1983,6,June
1983-06-30,"Total Phosphorus, mixed forms",55,0.07272727272727272,0.05,0.01,0.32,1983,6,June
1983-07-31,Chloride,64,48.00546875,37.45,0.53,348.0,1983,7,July
1983-07-31,Dissolved oxygen (DO),65,8.625384615384615,8.4,3.0,16.8,1983,7,July
1983-07-31,Kjeldahl nitrogen,63,0.5795238095238094,0.49,0.23,1.8,1983,7,July
1983-07-31,Specific conductance,69,606.0,555.0,207.0,1790.0,1983,7,July
1983-07-31,"Temperature, water",65,22.464615384615385,22.0,15.4,28.5,1983,7,July
1983-07-31,"Total Phosphorus, mixed forms",69,0.11942028985507247,0.07,0.01,1.2,1983,7,July
1983-08-31,Chloride,37,38.259459459459464,37.0,10.7,96.4,1983,8,August
1983-08-31,Dissolved oxygen (DO),55,8.247272727272728,8.0,3.2,13.1,1983,8,August
1983-08-31,Kjeldahl nitrogen,38,0.5371052631578948,0.48,0.2,1.15,1983,8,August
1983-08-31,Specific conductance,57,559.0,527.0,206.0,1800.0,1983,8,August
1983-08-31,"Temperature, water",55,20.827272727272728,21.0,1.0,27.0,1983,8,August
1983-08-31,"Total Phosphorus, mixed forms",40,0.07925,0.07500000000000001,0.01,0.23,1983,8,August
1983-09-30,Chloride,66,61.407575757575756,48.75,11.9,317.0,1983,9,September
1983-09-30,Dissolved oxygen (DO),68,8.794117647058824,9.0,4.5,14.6,1983,9,September
1983-09-30,Kjeldahl nitrogen,65,0.6018461538461538,0.49,0.18,4.55,1983,9,September
1983-09-30,Specific conductance,74,593.472972972973,551.0,210.0,1750.0,1983,9,September
1983-09-30,"Temperature, water",68,18.25735294117647,18.200000000000003,10.0,25.5,1983,9,September
1983-09-30,"Total Phosphorus, mixed forms",74,0.08635135135135136,0.06,0.01,1.1,1983,9,September
1983-10-31,Chloride,32,49.826875,45.25,12.51,128.0,1983,10,October
1983-10-31,Dissolved oxygen (DO),69,8.897101449275363,8.5,5.0,12.4,1983,10,October
1983-10-31,Kjeldahl nitrogen,32,0.65125,0.525,0.26,2.62,1983,10,October
1983-10-31,Specific conductance,72,579.8611111111111,566.0,231.0,1640.0,1983,10,October
1983-10-31,"Temperature, water",65,12.106153846153846,12.0,4.5,18.4,1983,10,October
1983-10-31,"Total Phosphorus, mixed forms",36,0.08583333333333333,0.04,0.01,0.6,1983,10,October
1983-11-30,Chloride,69,73.83608695652174,62.3,11.99,307.9,1983,11,November
1983-11-30,Dissolved oxygen (DO),74,10.216216216216216,10.3,3.8,15.2,1983,11,November
1983-11-30,Kjeldahl nitrogen,68,0.7910294117647059,0.535,0.24,5.85,1983,11,November
1983-11-30,Specific conductance,82,691.780487804878,648.5,273.0,1750.0,1983,11,November
1983-11-30,"Temperature, water",74,6.078378378378378,5.85,2.0,11.5,1983,11,November
1983-11-30,"Total Phosphorus, mixed forms",79,0.09679746835443039,0.05,0.007,0.8,1983,11,November
1983-12-31,Chloride,72,101.71111111111111,71.5,13.06,473.0,1983,12,December
1983-12-31,Dissolved oxygen (DO),75,11.013333333333334,11.6,2.5,14.4,1983,12,December
1983-12-31,Kjeldahl nitrogen,70,0.6271428571428571,0.535,0.23,3.45,1983,12,December
1983-12-31,Specific conductance,83,881.5060240963855,800.0,361.0,1710.0,1983,12,December
1983-12-31,"Temperature, water",79,1.7708860759493672,1.0,0.2,16.3,1983,12,December
1983-12-31,"Total Phosphorus, mixed forms",83,0.09024096385542169,0.06,0.01,0.55,1983,12,December
1984-01-31,Chloride,60,121.60616666666667,72.7,14.23,951.5,1984,1,January
1984-01-31,Dissolved oxygen (DO),63,10.495238095238095,10.6,1.1,15.2,1984,1,January
1984-01-31,Kjeldahl nitrogen,59,1.021864406779661,0.55,0.28,10.9,1984,1,January
1984-01-31,Specific conductance,67,1094.4179104477612,788.0,448.0,5220.0,1984,1,January
1984-01-31,"Temperature, water",29,1.4344827586206896,1.0,0.1,6.0,1984,1,January
1984-01-31,"Total Phosphorus, mixed forms",67,0.0784179104477612,0.04,0.007,0.76,1984,1,January
1984-02-29,Chloride,62,151.16129032258064,70.3,0.53,1838.0,1984,2,February
1984-02-29,Dissolved oxygen (DO),68,10.12794117647059,10.45,4.4,15.8,1984,2,February
1984-02-29,Kjeldahl nitrogen,63,1.1915873015873015,0.84,0.22,6.5,1984,2,February
1984-02-29,Specific conductance,82,906.2926829268292,658.0,34.0,6170.0,1984,2,February
1984-02-29,"Temperature, water",49,2.0816326530612246,1.5,0.1,6.0,1984,2,February
1984-02-29,"Total Phosphorus, mixed forms",82,0.21339024390243905,0.125,0.008,1.39,1984,2,February
1984-03-31,Chloride,67,395.2528358208955,78.7,14.31,3722.5,1984,3,March
1984-03-31,Dissolved oxygen (DO),75,11.0164,11.2,6.9,13.6,1984,3,March
1984-03-31,Kjeldahl nitrogen,68,1.279705882352941,0.575,0.23,15.2,1984,3,March
1984-03-31,Specific conductance,81,1602.6172839506173,766.0,451.0,9680.0,1984,3,March
1984-03-31,"Temperature, water",57,1.936842105263158,1.0,0.2,9.5,1984,3,March
1984-03-31,"Total Phosphorus, mixed forms",81,0.11869135802469137,0.07,0.006,0.77,1984,3,March
1984-04-30,Chloride,70,78.89757142857142,48.135,11.86,376.5,1984,4,April
1984-04-30,Dissolved oxygen (DO),71,10.429577464788732,10.7,3.3,15.2,1984,4,April
1984-04-30,Kjeldahl nitrogen,71,1.0115492957746477,0.46,0.28,22.5,1984,4,April
1984-04-30,Specific conductance,78,740.3205128205128,610.0,380.0,2080.0,1984,4,April
1984-04-30,"Temperature, water",63,9.817460317460318,8.0,4.0,19.1,1984,4,April
1984-04-30,"Total Phosphorus, mixed forms",78,0.05791025641025641,0.04,0.008,0.27,1984,4,April
1984-05-31,Chloride,68,53.40485294117647,46.31,12.3,232.15,1984,5,May
1984-05-31,Dissolved oxygen (DO),72,9.956944444444444,9.8,6.4,15.2,1984,5,May
1984-05-31,Kjeldahl nitrogen,68,0.6851470588235294,0.555,0.3,2.4,1984,5,May
1984-05-31,Specific conductance,74,607.1216216216217,585.5,37.0,1440.0,1984,5,May
